paper_id,title
782932,Scalable algorithms for interactive visualization of curved surfaces.
783080,Sculpting polygonal models using virtual tools.
783191,Tcl and Tk Use in the Artifact Based Collaboration System.
783422,Matrix visualization in the design of numerical algorithms.
783651,Toward automatic localization of software faults.
783772,Experimental Designs: Testing a Debugging Oracle Assistant.
783822,Active defense of a computer system using autonomous agents.
783842,Common intrusion detection framework.
783983,Equational reasoning using ac constraints.
783986,Situation calculus with aspect.
784062,Parallel hierarchical solvers and precondi-tioners for boundary element methods.
784095,"Efficient Parallel Global Illumination using Density-Estimation,"
784160,Wireless client-server computing for personal information services and applications.
784192,Concurrency and control in distributed systems: An asynchronous approach.
784234,Distributed audit trail analysis.
784272,"Packets found on an internet,"
784333,Efficient and reliable computation with algebraic numbers for geometric algorithms.
784335,Efficient and Accurate Boundary Evaluation Algorithms for Boolean Combinations of Sculptured Solids.
784479,Extending the OSF DCE authorization system to support practical delegation.
784546,"Rendering, Complexity, and Perception,"
784557,"Hybrid Radiosity/Monte Carlo Methods,"
784742,"Load Balancing Schemes for a Parallel Radiosity Algorithm,"
784940,Fast key exchange with elliptic curve systems.
785012,Secure RPC authentication (SRA) for TELNET and FTP.
785056,Privacy-enhanced electronic mail. Internetworking:
785678,Self-nonself discrimination in a computer.
785940,Improving the security of your unix system.
786098,"""Anatomy of a Proactive Password Changer,"""
786147,"How to Write a Setuid Program,"
786392,"An Implementation of the CFS-C Classifier System in a Task-Domain that Involves Learning to Predict Letter Sequences."" Logic of Computers Group,"
787016,(1992) Genetic self-learning.
787139,Walsh and haar functions in genetic algorithms.
789767,A sequential statistical procedure in mutation-based testing.
790496,A fast asynchronous huffman decoder for compressed-code embedded processors.
790525,An implicit method for hazard-free two-level logic minimization.
790552,"""Synthesis for logical initializability of synchronous finite state machines,"""
790569,"A simple reservation mechanism for the internet,"
790616,"Speech Transmission in Packet-Switched Store and Forward Networks,"
790675,Using correspondence analysis to combine classifiers.
790784,Software processing modeling and execution within virtual environments.
790829,Columbia digital news system : An environment for briefing and search over multimedia information.
790893,A 3-level atomicity model for decentralized workflow management system.
790913,Integrating a transaction manager component with Process-WEAVER.
790924,Incremental process support for code reengineering.
790943,Report from the NSF workshop on workflow and process automation in information systems.
791015,Object Identification in Bayesian Context.
791022,"Automated wrapper generation for semi-structured, web-based information sources."
791050,Catadioptric image formation.
791070,The influence of tagging on the classification of lexical complements.
791097,On Capital Investment.
791168,Agent-based fraud and intrusion detection in financial information systems.
791186,Process evolution in the Marvel environment.
791197,Interfacing Oz with the PCTE OMS.
791247,Rule-based process servers for software development environments.
791375,"Explicit cost bounds of algorithms for multivariate tensor product problems,"
791414,Estimating an Eigenvector by the Power Method with a Random Start.
791419,Probabilistic bounds on the extremal eigenvalues and condition number by the Lanczos algorithm.
791462,The impact of a zero-scan internet checksumming mechanism.
791502,"The exponent of discrepancy is at most 1:4778:::,"
791535,Integrating pedagogical capabilities in a virtual environment agent.
791615,Insights from machine learning for plan recognition. In The Next Generation of Plan Recognition Systems:
791628,Scalable and expressive medical terminologies.
791671,Closed terminologies in description logics.
791732,"Computing High Dimensional Integrals with Applications to Finance,"
791734,"Faster Valuation of Financial Derivatives,"
791755,"New Methodologies for Valuing Derivatives,"
791796,A new client-server architecture for distributed query processing.
791802,Efficiently following object references for large object collections and small main memory.
791853,"A Pseu-doserver For X Window Movement. The X Resource, Issue 11,"
791872,Improving the performance of loop-based programs using a prefetch processor.
791874,"A high-performance, hierarchical decoupled architecture."
792237,"Protocols for loosely synchronous networks,"
792251,"The gigabit per second Isochronet switch,"
792254,"A High Speed, Reserved-Access, Wide Area Network."
792274,"""Why Use a Fishing Line When You have a Net? An Adaptive Multicast Data Distribution Protocol,"""
792297,"Multimedia Integrated Conferencing for European Researchers (MICE): Piloting Activities and the Conference Management and Multiplexing Centre, Computer Networks and ISDN Systems, V 26,"
792305,Automating knowledge acquisition for machine translation.
792307,Finite-State Language Processing.
792337,"Linear ill-posed problems are solvable on the average for all Gaussian measures,"
792500,"A tool for massively replicating internet archives: Design, implementation, and experience."
792697,Process centered software development on mobile hosts.
792707,Expanding the repertoire of process-based tool integration.
792769,Agents that learn to instruct.
792770,Integrating affective computing into animated tutoring agents.
792771,"Integrating pedagogical agents into virtual environments. Presence, 1998."
792772,Using agents to overcome deficiencies in web-based courseware.
793462,ACID properties need fast relief: Relaxing consistency using epsilon serializability.
793464,Execution autonomy in distributed transaction processing.
793487,Better semi-joins using Tuple Bit-Vectors.
793847,3-d stereo using photometric ratios.
794074,MeldC Threads: Supporting Large-Scale Dynamic Parallelism.
794185,A Routing Interface For RSVP.
794251,On-line Reorganization of Data in Scalable Continuous Media Servers.
794273,"The complexity of two-point boundary-value problems with analytic data,"
794338,"Multicast Session Directories and Address Allocation,"
794364,Alternate path routing and pinning for interdomain multicast routing.
794540,"""Solution of Ulam\'s problem on binary search with three lies"","
794582,"Routing policy system security. Internet Draft (Work in Progress) draft-ietf-rps-auth-01,"
794742,Collection and modeling of the join/leave behavior of multicast group members in the mbone.
794783,Voting with regenerable volatile witnesses.
794941,"""Kuratowski-type theorems for average genus,"""
795129,"Complexity of Verification and Computation for IBC Problems,"
795192,"What Is The Complexity of Ill-Posed Problems?, Numerical Functional Analysis and Optimization 9 (1987), 945-967. 18. , Optimal residual algorithms for linear operator equations,"
795194,"Limit points for average genus I. 3-connected and 2-connected simplicial graphs,"
795307,"BGP Route Flap Damping. Internet Draft draft-ietf-idr-route-damp-00,"
795357,Federated Services in Electronic Commerce: Architecture and Issues.
795395,An On-Line String Superprimitivity Test.
795529,Graphical Editing by Example.
795863,The SPLENDORS Real Time Portfolio Management System.
796144,Interactive Graphical Search and Substitute.
